Tip_Label,In,Aq,Vt,Ca,Ne,Fr,SETe,Herb,TrophicLevel,TrophicNiche,ForagingNiche,BLFamilyLatin,final_family
Luscinia_calliope,80,0,0,0,0,0,0,20,Carnivore,Invertivore,Invertivore ground,Muscicapidae,Muscicapidae
Luscinia_cyane,70,0,0,0,0,10,20,0,Carnivore,Invertivore,Invertivore ground,Muscicapidae,Muscicapidae
Luscinia_luscinia,70,0,0,0,0,10,20,0,Carnivore,Invertivore,Invertivore ground,Muscicapidae,Muscicapidae
Luscinia_megarhynchos,70,0,0,0,0,20,10,0,Carnivore,Invertivore,Invertivore ground,Muscicapidae,Muscicapidae
Luscinia_obscura,80,0,0,0,0,10,10,0,Carnivore,Invertivore,Invertivore ground,Muscicapidae,Muscicapidae
Luscinia_pectardens,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Muscicapidae,Muscicapidae
Luscinia_pectoralis,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Muscicapidae,Muscicapidae
Luscinia_ruficeps,70,0,0,0,0,0,0,30,Carnivore,Invertivore,Invertivore ground,Muscicapidae,Muscicapidae
Luscinia_sibilans,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Muscicapidae,Muscicapidae
Luscinia_svecica,60,0,10,0,0,20,10,0,Carnivore,Invertivore,Invertivore ground,Muscicapidae,Muscicapidae
Lybius_bidentatus,40,0,0,0,0,60,0,0,Omnivore,Frugivore,Fugivore glean,Ramphastidae,Lybiidae
Lybius_chaplini,40,0,0,0,0,60,0,0,Omnivore,Frugivore,Fugivore glean,Ramphastidae,Lybiidae
Lybius_dubius,30,0,0,0,0,70,0,0,Herbivore,Frugivore,Fugivore glean,Ramphastidae,Lybiidae
Lybius_guifsobalito,30,0,0,0,0,70,0,0,Herbivore,Frugivore,Fugivore glean,Ramphastidae,Lybiidae
Lybius_leucocephalus,40,0,0,0,0,60,0,0,Omnivore,Frugivore,Fugivore glean,Ramphastidae,Lybiidae
Lybius_melanopterus,50,0,0,0,0,50,0,0,Omnivore,Omnivore,NA,Ramphastidae,Lybiidae
Lybius_minor,40,0,0,0,0,60,0,0,Omnivore,Frugivore,Fugivore glean,Ramphastidae,Lybiidae
Lybius_rolleti,30,0,0,0,0,70,0,0,Herbivore,Frugivore,Fugivore glean,Ramphastidae,Lybiidae
Lybius_rubrifacies,40,0,0,0,0,60,0,0,Omnivore,Frugivore,Fugivore glean,Ramphastidae,Lybiidae
Lybius_torquatus,40,0,0,0,0,60,0,0,Omnivore,Frugivore,Fugivore glean,Ramphastidae,Lybiidae
Lybius_undatus,40,0,0,0,0,60,0,0,Omnivore,Frugivore,Fugivore glean,Ramphastidae,Lybiidae
Lybius_vieilloti,40,0,0,0,0,60,0,0,Omnivore,Frugivore,Fugivore glean,Ramphastidae,Lybiidae
Lycocorax_pyrrhopterus,10,0,0,0,0,90,0,0,Herbivore,Frugivore,Fugivore glean,Paradisaeidae,Paradisaeidae
Lymnocryptes_minimus,10,70,0,0,0,0,20,0,Carnivore,Aquatic predator,Aquatic ground,Scolopacidae,Scolopacidae
Macgregoria_pulchra,20,0,0,0,0,80,0,0,Herbivore,Frugivore,Fugivore glean,Meliphagidae,Meliphagidae
Machaerirhynchus_flaviventer,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Generalist,Machaerirhynchidae,Machaerirhynchidae
Machaerirhynchus_nigripectus,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Generalist,Machaerirhynchidae,Machaerirhynchidae
Machaeropterus_deliciosus,20,0,0,0,0,80,0,0,Herbivore,Frugivore,Fugivore aerial,Pipridae,Pipridae
Machaeropterus_pyrocephalus,20,0,0,0,0,80,0,0,Herbivore,Frugivore,Fugivore aerial,Pipridae,Pipridae
Machaeropterus_regulus,20,0,0,0,0,80,0,0,Herbivore,Frugivore,Fugivore aerial,Pipridae,Pipridae
Macheiramphus_alcinus,20,0,80,0,0,0,0,0,Carnivore,Vertivore,Vertivore aerial,Accipitridae,Accipitridae
Machetornis_rixosa,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Tyrannidae,Tyrannidae
Mackenziaena_leachii,60,0,40,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Thamnophilidae,Thamnophilidae
Mackenziaena_severa,60,0,40,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Thamnophilidae,Thamnophilidae
Macroagelaius_imthurni,50,0,30,0,0,20,0,0,Carnivore,Omnivore,NA,Icteridae,Icteridae
Macroagelaius_subalaris,60,0,0,0,0,40,0,0,Omnivore,Invertivore,Invertivore glean arboreal,Icteridae,Icteridae
Macrocephalon_maleo,30,0,0,0,0,20,30,20,Herbivore,Omnivore,NA,Megapodiidae,Megapodiidae
Macrodipteryx_longipennis,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore aerial,Caprimulgidae,Caprimulgidae
Macrodipteryx_vexillarius,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore aerial,Caprimulgidae,Caprimulgidae
Macronectes_giganteus,0,30,20,50,0,0,0,0,Omnivore,Omnivore,NA,Procellariidae,Procellariidae
Macronectes_halli,0,40,10,50,0,0,0,0,Omnivore,Omnivore,NA,Procellariidae,Procellariidae
Macronous_bornensis,80,0,0,0,0,20,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Timaliidae,Timaliidae
Macronous_flavicollis,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Timaliidae,Timaliidae
Macronous_gularis,80,0,0,0,0,20,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Timaliidae,Timaliidae
Macronous_kelleyi,80,0,0,0,0,0,0,20,Carnivore,Invertivore,Invertivore glean arboreal,Timaliidae,Timaliidae
Macronous_ptilosus,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Timaliidae,Timaliidae
Macronous_striaticeps,80,0,0,0,0,0,0,20,Carnivore,Invertivore,Invertivore glean arboreal,Timaliidae,Timaliidae
Macronyx_ameliae,90,0,10,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Motacillidae,Motacillidae
Macronyx_aurantiigula,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Motacillidae,Motacillidae
Macronyx_capensis,60,0,0,0,0,0,40,0,Omnivore,Invertivore,Invertivore ground,Motacillidae,Motacillidae
Macronyx_croceus,90,0,0,0,0,0,0,10,Carnivore,Invertivore,Invertivore ground,Motacillidae,Motacillidae
Macronyx_flavicollis,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Motacillidae,Motacillidae
Macronyx_fuellebornii,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Motacillidae,Motacillidae
Macronyx_grimwoodi,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Motacillidae,Motacillidae
Macronyx_sharpei,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Motacillidae,Motacillidae
Macropsalis_forcipata,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Generalist,Caprimulgidae,Caprimulgidae
Macropygia_amboinensis,0,0,0,0,0,60,40,0,Herbivore,Frugivore,Fugivore glean,Columbidae,Columbidae
Macropygia_emiliana,0,0,0,0,0,60,30,10,Herbivore,Frugivore,Fugivore glean,Columbidae,Columbidae
Macropygia_mackinlayi,0,0,0,0,0,40,40,20,Herbivore,Omnivore,NA,Columbidae,Columbidae
Macropygia_magna,0,0,0,0,0,60,30,10,Herbivore,Frugivore,Fugivore glean,Columbidae,Columbidae
Macropygia_nigrirostris,0,0,0,0,0,50,50,0,Herbivore,Omnivore,NA,Columbidae,Columbidae
Macropygia_phasianella,0,0,0,0,0,50,50,0,Herbivore,Omnivore,NA,Columbidae,Columbidae
Macropygia_ruficeps,0,0,0,0,0,50,50,0,Herbivore,Omnivore,NA,Columbidae,Columbidae
Macropygia_rufipennis,0,0,0,0,0,100,0,0,Herbivore,Frugivore,Fugivore glean,Columbidae,Columbidae
Macropygia_tenuirostris,0,0,0,0,0,100,0,0,Herbivore,Frugivore,Fugivore glean,Columbidae,Columbidae
Macropygia_unchall,0,0,0,0,0,30,30,40,Herbivore,Omnivore,NA,Columbidae,Columbidae
Macrosphenus_concolor,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Sylviidae,Macrosphenidae
Macrosphenus_flavicans,80,0,0,0,0,20,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Sylviidae,Macrosphenidae
Macrosphenus_kempi,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Sylviidae,Macrosphenidae
Macrosphenus_kretschmeri,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Sylviidae,Macrosphenidae
Macrosphenus_pulitzeri,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Sylviidae,Macrosphenidae
Madanga_ruficollis,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore bark,Zosteropidae,Motacillidae
Malacocincla_abbotti,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Timaliidae,Pellorneidae
Malacocincla_cinereiceps,80,0,0,0,0,0,0,20,Carnivore,Invertivore,Generalist,Timaliidae,Pellorneidae
Malacocincla_malaccensis,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Generalist,Timaliidae,Pellorneidae
Malacocincla_perspicillata,80,0,0,0,0,0,0,20,Carnivore,Invertivore,Invertivore ground,Timaliidae,Pellorneidae
Malacocincla_sepiaria,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Timaliidae,Pellorneidae
Malaconotus_alius,70,0,30,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Malaconotidae,Malaconotidae
Malaconotus_blanchoti,60,0,40,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Malaconotidae,Malaconotidae
Malaconotus_cruentus,60,0,30,0,0,0,10,0,Carnivore,Invertivore,Invertivore glean arboreal,Malaconotidae,Malaconotidae
Malaconotus_gladiator,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Malaconotidae,Malaconotidae
Malaconotus_lagdeni,60,0,40,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Malaconotidae,Malaconotidae
Malaconotus_monteiri,40,0,60,0,0,0,0,0,Carnivore,Vertivore,Vertivore arboreal,Malaconotidae,Malaconotidae
Malacopteron_affine,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Timaliidae,Pellorneidae
Malacopteron_albogulare,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Timaliidae,Pellorneidae
Malacopteron_cinereum,90,0,0,0,0,10,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Timaliidae,Pellorneidae
Malacopteron_magnirostre,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Timaliidae,Pellorneidae
Malacopteron_magnum,90,0,0,0,0,0,10,0,Carnivore,Invertivore,Invertivore glean arboreal,Timaliidae,Pellorneidae
Malacopteron_palawanense,80,0,0,0,0,0,0,20,Carnivore,Invertivore,Invertivore glean arboreal,Timaliidae,Pellorneidae
Malacoptila_fulvogularis,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore sally surface,Bucconidae,Bucconidae
Malacoptila_fusca,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Generalist,Bucconidae,Bucconidae
Malacoptila_mystacalis,90,0,10,0,0,0,0,0,Carnivore,Invertivore,Generalist,Bucconidae,Bucconidae
Malacoptila_panamensis,70,0,30,0,0,0,0,0,Carnivore,Invertivore,Generalist,Bucconidae,Bucconidae
Malacoptila_rufa,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Generalist,Bucconidae,Bucconidae
Malacoptila_semicincta,90,0,10,0,0,0,0,0,Carnivore,Invertivore,Generalist,Bucconidae,Bucconidae
Malacoptila_striata,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Generalist,Bucconidae,Bucconidae
Malacorhynchus_membranaceus,0,50,0,0,0,0,0,50,Omnivore,Omnivore,NA,Anatidae,Anatidae
Malcorus_pectoralis,70,0,0,0,0,20,10,0,Carnivore,Invertivore,Invertivore ground,Cisticolidae,Cisticolidae
Malia_grata,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Timaliidae,Locustellidae
Malimbus_ballmanni,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Ploceidae,Ploceidae
Malimbus_cassini,80,0,0,0,0,20,0,0,Carnivore,Invertivore,Invertivore sally air,Ploceidae,Ploceidae
Malimbus_coronatus,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Ploceidae,Ploceidae
Malimbus_erythrogaster,80,0,0,0,0,10,10,0,Carnivore,Invertivore,Invertivore glean arboreal,Ploceidae,Ploceidae
Malimbus_ibadanensis,80,0,0,0,0,0,20,0,Carnivore,Invertivore,Invertivore glean arboreal,Ploceidae,Ploceidae
Malimbus_malimbicus,80,0,0,0,0,20,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Ploceidae,Ploceidae
Malimbus_nitens,60,0,0,0,0,30,10,0,Omnivore,Invertivore,Invertivore glean arboreal,Ploceidae,Ploceidae
Malimbus_racheliae,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Ploceidae,Ploceidae
Malimbus_rubricollis,60,0,0,0,0,30,0,10,Omnivore,Invertivore,Generalist,Ploceidae,Ploceidae
Malimbus_scutatus,90,0,0,0,0,0,0,10,Carnivore,Invertivore,Invertivore glean arboreal,Ploceidae,Ploceidae
Malurus_alboscapulatus,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Maluridae,Maluridae
Malurus_amabilis,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Maluridae,Maluridae
Malurus_campbelli,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Maluridae,Maluridae
Malurus_coronatus,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Maluridae,Maluridae
Malurus_cyaneus,80,0,0,0,0,10,10,0,Carnivore,Invertivore,Invertivore ground,Maluridae,Maluridae
Malurus_cyanocephalus,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Maluridae,Maluridae
Malurus_elegans,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Maluridae,Maluridae
Malurus_grayi,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Maluridae,Maluridae
Malurus_lamberti,80,0,0,0,0,0,20,0,Carnivore,Invertivore,Invertivore glean arboreal,Maluridae,Maluridae
Malurus_leucopterus,80,0,0,0,0,0,20,0,Carnivore,Invertivore,Invertivore glean arboreal,Maluridae,Maluridae
Malurus_melanocephalus,90,0,0,0,0,0,10,0,Carnivore,Invertivore,Invertivore ground,Maluridae,Maluridae
Malurus_pulcherrimus,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Maluridae,Maluridae
Malurus_splendens,90,0,0,0,0,0,0,10,Carnivore,Invertivore,Invertivore ground,Maluridae,Maluridae
Manacus_aurantiacus,20,0,0,0,0,80,0,0,Herbivore,Frugivore,Fugivore aerial,Pipridae,Pipridae
Manacus_candei,20,0,0,0,0,80,0,0,Herbivore,Frugivore,Fugivore aerial,Pipridae,Pipridae
Manacus_manacus,10,0,0,0,0,90,0,0,Herbivore,Frugivore,Fugivore aerial,Pipridae,Pipridae
Manacus_vitellinus,20,0,0,0,0,80,0,0,Herbivore,Frugivore,Fugivore aerial,Pipridae,Pipridae
Mandingoa_nitidula,20,0,0,0,0,10,60,10,Herbivore,Granivore,Granivore ground,Estrildidae,Estrildidae
Manorina_flavigula,70,0,0,0,20,10,0,0,Carnivore,Invertivore,Generalist,Meliphagidae,Meliphagidae
Manorina_melanocephala,40,0,10,0,30,10,10,0,Omnivore,Omnivore,NA,Meliphagidae,Meliphagidae
Manorina_melanophrys,70,0,0,0,20,10,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Meliphagidae,Meliphagidae
Manorina_melanotis,90,0,0,0,10,0,0,0,Carnivore,Invertivore,Generalist,Meliphagidae,Meliphagidae
Manucodia_ater,10,0,0,0,10,70,0,10,Herbivore,Frugivore,Fugivore glean,Paradisaeidae,Paradisaeidae
Manucodia_chalybatus,20,0,0,0,0,80,0,0,Herbivore,Frugivore,Fugivore glean,Paradisaeidae,Paradisaeidae
Manucodia_comrii,10,0,0,0,0,90,0,0,Herbivore,Frugivore,Fugivore glean,Paradisaeidae,Paradisaeidae
Manucodia_jobiensis,20,0,0,0,0,80,0,0,Herbivore,Frugivore,Fugivore glean,Paradisaeidae,Paradisaeidae
Manucodia_keraudrenii,10,0,0,0,0,90,0,0,Herbivore,Frugivore,Fugivore glean,Paradisaeidae,Paradisaeidae
Margaroperdix_madagascariensis,30,0,0,0,0,30,30,10,Herbivore,Omnivore,NA,Phasianidae,Phasianidae
Margarops_fuscatus,20,0,20,0,20,40,0,0,Omnivore,Omnivore,NA,Mimidae,Mimidae
Margarops_fuscus,50,0,0,0,0,50,0,0,Omnivore,Omnivore,NA,Mimidae,Mimidae
Margarornis_bellulus,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore bark,Furnariidae,Furnariidae
Margarornis_rubiginosus,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore bark,Furnariidae,Furnariidae
Margarornis_squamiger,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore bark,Furnariidae,Furnariidae
Margarornis_stellatus,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore bark,Furnariidae,Furnariidae
Marmaronetta_angustirostris,0,20,0,0,0,0,0,80,Herbivore,Herbivore aquatic,Herbivore aquatic surface,Anatidae,Anatidae
Masius_chrysopterus,40,0,0,0,0,60,0,0,Omnivore,Frugivore,Fugivore aerial,Pipridae,Pipridae
Mayrornis_lessoni,90,0,0,0,0,10,0,0,Carnivore,Invertivore,Invertivore sally air,Monarchidae,Monarchidae
Mayrornis_schistaceus,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Monarchidae,Monarchidae
Mayrornis_versicolor,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Monarchidae,Monarchidae
Mearnsia_novaeguineae,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore aerial,Apodidae,Apodidae
Mearnsia_picina,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore aerial,Apodidae,Apodidae
Mecocerculus_calopterus,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Tyrannidae,Tyrannidae
Mecocerculus_hellmayri,90,0,0,0,0,10,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Tyrannidae,Tyrannidae
Mecocerculus_leucophrys,90,0,0,0,0,10,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Tyrannidae,Tyrannidae
Mecocerculus_minor,90,0,0,0,0,10,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Tyrannidae,Tyrannidae
Mecocerculus_poecilocercus,90,0,0,0,0,10,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Tyrannidae,Tyrannidae
Mecocerculus_stictopterus,90,0,0,0,0,10,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Tyrannidae,Tyrannidae
Megabyas_flammulatus,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore sally surface,Platysteiridae,Vangidae
Megaceryle_alcyon,0,90,10,0,0,0,0,0,Carnivore,Aquatic predator,Aquatic perch,Alcedinidae,Alcedinidae
Megaceryle_lugubris,0,100,0,0,0,0,0,0,Carnivore,Aquatic predator,Aquatic perch,Alcedinidae,Alcedinidae
Megaceryle_maxima,20,70,10,0,0,0,0,0,Carnivore,Aquatic predator,Aquatic perch,Alcedinidae,Alcedinidae
Megaceryle_torquata,0,90,10,0,0,0,0,0,Carnivore,Aquatic predator,Aquatic perch,Alcedinidae,Alcedinidae
Megacrex_inepta,0,50,0,0,0,0,0,50,Omnivore,Omnivore,NA,Rallidae,Rallidae
Megadyptes_antipodes,0,100,0,0,0,0,0,0,Carnivore,Aquatic predator,Aquatic dive,Spheniscidae,Spheniscidae
Megalaima_armillaris,30,0,0,0,0,70,0,0,Herbivore,Frugivore,Fugivore glean,Ramphastidae,Megalaimidae
Megalaima_asiatica,20,0,0,0,0,60,0,20,Herbivore,Frugivore,Fugivore glean,Ramphastidae,Megalaimidae
Megalaima_australis,30,0,0,0,0,70,0,0,Herbivore,Frugivore,Fugivore glean,Ramphastidae,Megalaimidae
Megalaima_chrysopogon,40,0,0,0,0,60,0,0,Omnivore,Frugivore,Fugivore glean,Ramphastidae,Megalaimidae
Megalaima_corvina,30,0,0,0,0,70,0,0,Herbivore,Frugivore,Fugivore glean,Ramphastidae,Megalaimidae
Megalaima_eximia,0,0,0,0,0,100,0,0,Herbivore,Frugivore,Fugivore glean,Ramphastidae,Megalaimidae
Megalaima_faber,10,0,0,0,0,90,0,0,Herbivore,Frugivore,Fugivore glean,Ramphastidae,Megalaimidae
Megalaima_faiostricta,20,0,0,0,0,80,0,0,Herbivore,Frugivore,Fugivore glean,Ramphastidae,Megalaimidae
Megalaima_flavifrons,30,0,0,0,0,70,0,0,Herbivore,Frugivore,Fugivore glean,Ramphastidae,Megalaimidae
Megalaima_franklinii,10,0,0,0,0,90,0,0,Herbivore,Frugivore,Fugivore glean,Ramphastidae,Megalaimidae
Megalaima_haemacephala,40,0,0,0,0,60,0,0,Omnivore,Frugivore,Fugivore glean,Ramphastidae,Megalaimidae
Megalaima_henricii,0,0,0,0,0,100,0,0,Herbivore,Frugivore,Fugivore glean,Ramphastidae,Megalaimidae
Megalaima_incognita,20,0,0,0,0,80,0,0,Herbivore,Frugivore,Fugivore glean,Ramphastidae,Megalaimidae
Megalaima_javensis,40,0,0,0,0,60,0,0,Omnivore,Frugivore,Fugivore glean,Ramphastidae,Megalaimidae
Megalaima_lagrandieri,40,0,0,0,0,60,0,0,Omnivore,Frugivore,Fugivore glean,Ramphastidae,Megalaimidae
Megalaima_lineata,10,0,10,0,10,60,0,10,Herbivore,Frugivore,Fugivore glean,Ramphastidae,Megalaimidae
Megalaima_monticola,20,0,0,0,0,80,0,0,Herbivore,Frugivore,Fugivore glean,Ramphastidae,Megalaimidae
Megalaima_mystacophanos,40,0,0,0,0,60,0,0,Omnivore,Frugivore,Fugivore glean,Ramphastidae,Megalaimidae
Megalaima_nuchalis,10,0,0,0,0,90,0,0,Herbivore,Frugivore,Fugivore glean,Ramphastidae,Megalaimidae
Megalaima_oorti,10,0,0,0,0,90,0,0,Herbivore,Frugivore,Fugivore glean,Ramphastidae,Megalaimidae
Megalaima_pulcherrima,0,0,0,0,0,100,0,0,Herbivore,Frugivore,Fugivore glean,Ramphastidae,Megalaimidae
Megalaima_rafflesii,40,0,0,0,0,60,0,0,Omnivore,Frugivore,Fugivore glean,Ramphastidae,Megalaimidae
Megalaima_rubricapillus,40,0,0,0,0,60,0,0,Omnivore,Frugivore,Fugivore glean,Ramphastidae,Megalaimidae
Megalaima_virens,20,0,0,0,0,60,0,20,Herbivore,Frugivore,Fugivore glean,Ramphastidae,Megalaimidae
Megalaima_viridis,30,0,0,0,10,60,0,0,Herbivore,Frugivore,Fugivore glean,Ramphastidae,Megalaimidae
Megalaima_zeylanica,10,0,10,0,10,60,0,10,Herbivore,Frugivore,Fugivore glean,Ramphastidae,Megalaimidae
Megalurulus_grosvenori,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Sylviidae,Locustellidae
Megalurulus_llaneae,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Sylviidae,Locustellidae
Megalurulus_mariei,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Sylviidae,Locustellidae
Megalurulus_rubiginosus,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Sylviidae,Locustellidae
Megalurulus_whitneyi,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Sylviidae,Locustellidae
Megalurus_albolimbatus,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Sylviidae,Locustellidae
Megalurus_gramineus,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Sylviidae,Locustellidae
Megalurus_palustris,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Sylviidae,Locustellidae
Megalurus_timoriensis,80,0,0,0,0,0,20,0,Carnivore,Invertivore,Invertivore ground,Sylviidae,Locustellidae
Megapodius_affinis,30,0,0,0,0,20,30,20,Herbivore,Omnivore,NA,Megapodiidae,Megapodiidae
Megapodius_bernsteinii,60,0,0,0,0,10,20,10,Omnivore,Invertivore,Invertivore ground,Megapodiidae,Megapodiidae
Megapodius_cumingii,30,0,0,0,0,20,30,20,Herbivore,Omnivore,NA,Megapodiidae,Megapodiidae
Megapodius_eremita,30,0,0,0,0,20,30,20,Herbivore,Omnivore,NA,Megapodiidae,Megapodiidae
Megapodius_freycinet,30,0,0,0,0,20,30,20,Herbivore,Omnivore,NA,Megapodiidae,Megapodiidae
Megapodius_geelvinkianus,30,0,0,0,0,20,30,20,Herbivore,Omnivore,NA,Megapodiidae,Megapodiidae
Megapodius_laperouse,30,0,0,0,0,20,30,20,Herbivore,Omnivore,NA,Megapodiidae,Megapodiidae
Megapodius_layardi,30,0,0,0,0,20,30,20,Herbivore,Omnivore,NA,Megapodiidae,Megapodiidae
Megapodius_nicobariensis,30,0,0,0,0,20,30,20,Herbivore,Omnivore,NA,Megapodiidae,Megapodiidae
Megapodius_pritchardii,60,0,0,0,0,10,20,10,Omnivore,Invertivore,Invertivore ground,Megapodiidae,Megapodiidae
Megapodius_reinwardt,30,0,0,0,0,20,30,20,Herbivore,Omnivore,NA,Megapodiidae,Megapodiidae
Megapodius_tenimberensis,30,0,0,0,0,20,30,20,Herbivore,Omnivore,NA,Megapodiidae,Megapodiidae
Megarynchus_pitangua,70,0,10,0,0,10,10,0,Carnivore,Invertivore,Invertivore sally surface,Tyrannidae,Tyrannidae
Megascops_albogularis,90,0,10,0,0,0,0,0,Carnivore,Invertivore,Invertivore sally surface,Strigidae,Strigidae
Megascops_asio,60,10,30,0,0,0,0,0,Carnivore,Invertivore,Invertivore sally ground,Strigidae,Strigidae
Megascops_atricapilla,90,0,10,0,0,0,0,0,Carnivore,Invertivore,Invertivore sally surface,Strigidae,Strigidae
Megascops_barbarus,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Generalist,Strigidae,Strigidae
Megascops_choliba,90,0,10,0,0,0,0,0,Carnivore,Invertivore,Invertivore sally ground,Strigidae,Strigidae
Megascops_clarkii,90,0,10,0,0,0,0,0,Carnivore,Invertivore,Invertivore sally ground,Strigidae,Strigidae
Megascops_colombianus,50,0,50,0,0,0,0,0,Carnivore,Omnivore,NA,Strigidae,Strigidae
Megascops_cooperi,80,0,20,0,0,0,0,0,Carnivore,Invertivore,Generalist,Strigidae,Strigidae
Megascops_guatemalae,90,0,10,0,0,0,0,0,Carnivore,Invertivore,Invertivore sally surface,Strigidae,Strigidae
Megascops_hoyi,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore sally surface,Strigidae,Strigidae
